event_ticker,market_ticker,market_title,yes_subtitle,series_ticker,away_team,home_team,kickoff_ts,matched_via
KXNCAAFGAME-25NOV01ALLEWEST,KXNCAAFGAME-25NOV01ALLEWEST-WEST,Allegheny at Westminster (PA) Winner?,WEST,KXNCAAFGAME,Allegheny,Westminster (PA),1762016400,API_UPDATE
KXNCAAFGAME-25NOV01JOHNFAYE,KXNCAAFGAME-25NOV01JOHNFAYE-FAYE,Johnson C Smith at Fayetteville State Winner?,FAYE,KXNCAAFGAME,Johnson C Smith,Fayetteville State,1762016400,API_UPDATE
KXNCAAFGAME-25NOV01SAINGROV,KXNCAAFGAME-25NOV01SAINGROV-GROV,Saint Vincent at Grove City College Winner?,GROV,KXNCAAFGAME,Saint Vincent,Grove City College,1762016400,API_UPDATE
KXNCAAFGAME-25NOV01LAGRGREE,KXNCAAFGAME-25NOV01LAGRGREE-GREE,Lagrange College at Greensboro College Winner?,GREE,KXNCAAFGAME,Lagrange College,Greensboro College,1762016400,API_UPDATE
KXNCAAFGAME-25NOV01WAYNBETH,KXNCAAFGAME-25NOV01WAYNBETH-BETH,Waynesburg at Bethany (WV) Winner?,BETH,KXNCAAFGAME,Waynesburg,Bethany (WV),1762016400,API_UPDATE
KXNCAAFGAME-25NOV01NEWEWEST,KXNCAAFGAME-25NOV01NEWEWEST-WEST,New England College at Western New England Winner?,WEST,KXNCAAFGAME,New England College,Western New England,1762016400,API_UPDATE
KXNCAAFGAME-25NOV01GETTURSI,KXNCAAFGAME-25NOV01GETTURSI-URSI,Gettysburg at Ursinus Winner?,URSI,KXNCAAFGAME,Gettysburg,Ursinus,1762016400,API_UPDATE
KXNCAAFGAME-25NOV01ALBRKING,KXNCAAFGAME-25NOV01ALBRKING-KING,Albright at Kings College (PA) Winner?,KING,KXNCAAFGAME,Albright,Kings College (PA),1762016400,API_UPDATE
KXNCAAFGAME-25NOV01SOUTMINN,KXNCAAFGAME-25NOV01SOUTMINN-MINN,Southwest Minnesota State at Minnesota State Mankato Winner?,MINN,KXNCAAFGAME,Southwest Minnesota State,Minnesota State Mankato,1762016400,API_UPDATE
KXNCAAFGAME-25NOV01SAMFWOFF,KXNCAAFGAME-25NOV01SAMFWOFF-WOFF,Samford at Wofford Winner?,WOFF,KXNCAAFGAME,Samford,Wofford,1762018200,API_UPDATE
KXNCAAFGAME-25NOV01HANOBLUF,KXNCAAFGAME-25NOV01HANOBLUF-BLUF,Hanover College at Bluffton Winner?,BLUF,KXNCAAFGAME,Hanover College,Bluffton,1762018200,API_UPDATE
KXNCAAFGAME-25NOV01MOUNOHIO,KXNCAAFGAME-25NOV01MOUNOHIO-OHIO,Mount St. Joseph at Ohio Northern Winner?,OHIO,KXNCAAFGAME,Mount St. Joseph,Ohio Northern,1762018200,API_UPDATE
KXNCAAFGAME-25NOV01BALDMUSK,KXNCAAFGAME-25NOV01BALDMUSK-MUSK,Baldwin Wallace at Muskingum University Winner?,MUSK,KXNCAAFGAME,Baldwin Wallace,Muskingum University,1762018200,API_UPDATE
KXNCAAFGAME-25NOV01CAPIUNIV,KXNCAAFGAME-25NOV01CAPIUNIV-UNIV,Capital at University of Mount Union Winner?,UNIV,KXNCAAFGAME,Capital,University of Mount Union,1762018200,API_UPDATE
KXNCAAFGAME-25NOV01OTTEHEID,KXNCAAFGAME-25NOV01OTTEHEID-HEID,Otterbein at Heidelberg Winner?,HEID,KXNCAAFGAME,Otterbein,Heidelberg,1762018200,API_UPDATE
KXNCAAFGAME-25NOV01ANNAWORC,KXNCAAFGAME-25NOV01ANNAWORC-WORC,Anna Maria College at Worcester St Winner?,WORC,KXNCAAFGAME,Anna Maria College,Worcester St,1762018200,API_UPDATE
KXNCAAFGAME-25NOV01FRANANDE,KXNCAAFGAME-25NOV01FRANANDE-ANDE,Franklin at Anderson (IN) Winner?,ANDE,KXNCAAFGAME,Franklin,Anderson (IN),1762018200,API_UPDATE
KXNCAAFGAME-25NOV01CHOWERSK,KXNCAAFGAME-25NOV01CHOWERSK-ERSK,Chowan at ERSKINE Winner?,ERSK,KXNCAAFGAME,Chowan,ERSKINE,1762018200,API_UPDATE
KXNCAAFGAME-25NOV01ROSEMANC,KXNCAAFGAME-25NOV01ROSEMANC-MANC,Rose-Hulman at Manchester Winner?,MANC,KXNCAAFGAME,Rose-Hulman,Manchester,1762018200,API_UPDATE
KXNCAAFGAME-25NOV01TRUMLINC,KXNCAAFGAME-25NOV01TRUMLINC-LINC,Truman State at Lincoln (MO) Winner?,LINC,KXNCAAFGAME,Truman State,Lincoln (MO),1762020000,API_UPDATE
KXNCAAFGAME-25NOV01MARIST.T,KXNCAAFGAME-25NOV01MARIST.T-ST.T,Marist at St. Thomas (MN) Winner?,ST.T,KXNCAAFGAME,Marist,St. Thomas (MN),1762020000,API_UPDATE
KXNCAAFGAME-25NOV01MARSGREE,KXNCAAFGAME-25NOV01MARSGREE-GREE,Mars Hill at Greeneville Winner?,GREE,KXNCAAFGAME,Mars Hill,Greeneville,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01VIRGBENE,KXNCAAFGAME-25NOV01VIRGBENE-BENE,Virginia University Of Lynchburg at Benedict College Winner?,BENE,KXNCAAFGAME,Virginia University Of Lynchburg,Benedict College,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01CENTEDWA,KXNCAAFGAME-25NOV01CENTEDWA-EDWA,Central State (OH) at Edward Waters Winner?,EDWA,KXNCAAFGAME,Central State (OH),Edward Waters,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01JOHNMUHL,KXNCAAFGAME-25NOV01JOHNMUHL-MUHL,Johns Hopkins University at Muhlenberg Winner?,MUHL,KXNCAAFGAME,Johns Hopkins University,Muhlenberg,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01WISCWISC,KXNCAAFGAME-25NOV01WISCWISC-WISC,Wisconsin-Eau Claire at Wisconsin-Stevens Pt Winner?,WISC,KXNCAAFGAME,Wisconsin-Eau Claire,Wisconsin-Stevens Pt,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01WISCWISC,KXNCAAFGAME-25NOV01WISCWISC-WISC,Wisconsin-Stout at Wisconsin-Lacrosse Winner?,WISC,KXNCAAFGAME,Wisconsin-Stout,Wisconsin-Lacrosse,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01WISCWISC,KXNCAAFGAME-25NOV01WISCWISC-WISC,Wisconsin-Oshkosh at Wisconsin-Platteville Winner?,WISC,KXNCAAFGAME,Wisconsin-Oshkosh,Wisconsin-Platteville,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01WISCWISC,KXNCAAFGAME-25NOV01WISCWISC-WISC,Wisconsin-Whitewater at Wisconsin-River Falls Winner?,WISC,KXNCAAFGAME,Wisconsin-Whitewater,Wisconsin-River Falls,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01ILLIAUGU,KXNCAAFGAME-25NOV01ILLIAUGU-AUGU,Illinois Wesleyan at Augustana (IL) Winner?,AUGU,KXNCAAFGAME,Illinois Wesleyan,Augustana (IL),1762020000,API_UPDATE
KXNCAAFGAME-25NOV01SOUTMILL,KXNCAAFGAME-25NOV01SOUTMILL-MILL,Southwestern University at Millsaps Winner?,MILL,KXNCAAFGAME,Southwestern University,Millsaps,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01AUGSCARL,KXNCAAFGAME-25NOV01AUGSCARL-CARL,Augsburg at Carleton Winner?,CARL,KXNCAAFGAME,Augsburg,Carleton,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01HAMLST.S,KXNCAAFGAME-25NOV01HAMLST.S-ST.S,Hamline University at St. Scholastica Winner?,ST.S,KXNCAAFGAME,Hamline University,St. Scholastica,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01SAINGUST,KXNCAAFGAME-25NOV01SAINGUST-GUST,Saint John's (MN) at Gustavus Adolphus Winner?,GUST,KXNCAAFGAME,Saint John's (MN),Gustavus Adolphus,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01BETHCONC,KXNCAAFGAME-25NOV01BETHCONC-CONC,Bethel (MN) at Concordia Moorhead Winner?,CONC,KXNCAAFGAME,Bethel (MN),Concordia Moorhead,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01AUROWISC,KXNCAAFGAME-25NOV01AUROWISC-WISC,Aurora at Wisconsin-Lutheran Winner?,WISC,KXNCAAFGAME,Aurora,Wisconsin-Lutheran,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01CONCLAKE,KXNCAAFGAME-25NOV01CONCLAKE-LAKE,Concordia University Chicago at Lakeland Winner?,LAKE,KXNCAAFGAME,Concordia University Chicago,Lakeland,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01ROCKCONC,KXNCAAFGAME-25NOV01ROCKCONC-CONC,Rockford at Concordia-Wisconsin Winner?,CONC,KXNCAAFGAME,Rockford,Concordia-Wisconsin,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01BENEST.N,KXNCAAFGAME-25NOV01BENEST.N-ST.N,Benedictine University at St. Norbert Winner?,ST.N,KXNCAAFGAME,Benedictine University,St. Norbert,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01CORNKNOX,KXNCAAFGAME-25NOV01CORNKNOX-KNOX,Cornell College (IA) at Knox College Winner?,KNOX,KXNCAAFGAME,Cornell College (IA),Knox College,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01BELORIPO,KXNCAAFGAME-25NOV01BELORIPO-RIPO,Beloit at Ripon Winner?,RIPO,KXNCAAFGAME,Beloit,Ripon,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01LAWRLAKE,KXNCAAFGAME-25NOV01LAWRLAKE-LAKE,Lawrence University at Lake Forest College Winner?,LAKE,KXNCAAFGAME,Lawrence University,Lake Forest College,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01GRINILLI,KXNCAAFGAME-25NOV01GRINILLI-ILLI,Grinnell at Illinois College Winner?,ILLI,KXNCAAFGAME,Grinnell,Illinois College,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01MONMCHIC,KXNCAAFGAME-25NOV01MONMCHIC-CHIC,Monmouth (IL) at Chicago Winner?,CHIC,KXNCAAFGAME,Monmouth (IL),Chicago,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01ELIZBOWI,KXNCAAFGAME-25NOV01ELIZBOWI-BOWI,Elizabeth City State at Bowie State Winner?,BOWI,KXNCAAFGAME,Elizabeth City State,Bowie State,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01LINCVIRG,KXNCAAFGAME-25NOV01LINCVIRG-VIRG,Lincoln (PA) at Virginia St Winner?,VIRG,KXNCAAFGAME,Lincoln (PA),Virginia St,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01SHAWLIVI,KXNCAAFGAME-25NOV01SHAWLIVI-LIVI,Shaw at Livingstone Winner?,LIVI,KXNCAAFGAME,Shaw,Livingstone,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01BUENCENT,KXNCAAFGAME-25NOV01BUENCENT-CENT,Buena Vista at Central College Winner?,CENT,KXNCAAFGAME,Buena Vista,Central College,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01COECDUBU,KXNCAAFGAME-25NOV01COECDUBU-DUBU,Coe College at Dubuque Winner?,DUBU,KXNCAAFGAME,Coe College,Dubuque,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01SIMPLORA,KXNCAAFGAME-25NOV01SIMPLORA-LORA,Simpson College (IA) at Loras College Winner?,LORA,KXNCAAFGAME,Simpson College (IA),Loras College,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01MARIWILM,KXNCAAFGAME-25NOV01MARIWILM-WILM,Marietta at Wilmington (OH) Winner?,WILM,KXNCAAFGAME,Marietta,Wilmington (OH),1762020000,API_UPDATE
KXNCAAFGAME-25NOV01WILLMISS,KXNCAAFGAME-25NOV01WILLMISS-MISS,William Jewell at Missouri S&T Winner?,MISS,KXNCAAFGAME,William Jewell,Missouri S&T,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01WASHMILL,KXNCAAFGAME-25NOV01WASHMILL-MILL,Washington University (St. Louis) at Millikin Winner?,MILL,KXNCAAFGAME,Washington University (St. Louis),Millikin,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01WARTNEBR,KXNCAAFGAME-25NOV01WARTNEBR-NEBR,Wartburg at Nebraska Wesleyan Winner?,NEBR,KXNCAAFGAME,Wartburg,Nebraska Wesleyan,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01HARDHOWA,KXNCAAFGAME-25NOV01HARDHOWA-HOWA,Hardin-Simmons at Howard Payne Winner?,HOWA,KXNCAAFGAME,Hardin-Simmons,Howard Payne,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01NORTOUAC,KXNCAAFGAME-25NOV01NORTOUAC-OUAC,Northwestern Oklahoma State at Ouachita Baptist Winner?,OUAC,KXNCAAFGAME,Northwestern Oklahoma State,Ouachita Baptist,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01UTPEWEST,KXNCAAFGAME-25NOV01UTPEWEST-WEST,UT Permian Basin at Western New Mexico Winner?,WEST,KXNCAAFGAME,UT Permian Basin,Western New Mexico,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01NORTEMPO,KXNCAAFGAME-25NOV01NORTEMPO-EMPO,Northwest Missouri St at Emporia State University Winner?,EMPO,KXNCAAFGAME,Northwest Missouri St,Emporia State University,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01CENTFORT,KXNCAAFGAME-25NOV01CENTFORT-FORT,Central Missouri at Fort Hays State Winner?,FORT,KXNCAAFGAME,Central Missouri,Fort Hays State,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01NORTAUGU,KXNCAAFGAME-25NOV01NORTAUGU-AUGU,Northern State at Augustana University (SD) Winner?,AUGU,KXNCAAFGAME,Northern State,Augustana University (SD),1762020000,API_UPDATE
KXNCAAFGAME-25NOV01WINOSIOU,KXNCAAFGAME-25NOV01WINOSIOU-SIOU,Winona State at Sioux Falls Winner?,SIOU,KXNCAAFGAME,Winona State,Sioux Falls,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01GANNINDI,KXNCAAFGAME-25NOV01GANNINDI-INDI,Gannon at Indiana-Pennsylvania Winner?,INDI,KXNCAAFGAME,Gannon,Indiana-Pennsylvania,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01NEWMCOLO,KXNCAAFGAME-25NOV01NEWMCOLO-COLO,New Mexico Highlands at Colorado School Of Mines Winner?,COLO,KXNCAAFGAME,New Mexico Highlands,Colorado School Of Mines,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01LYONAUST,KXNCAAFGAME-25NOV01LYONAUST-AUST,LYONCOLL at Austin Winner?,AUST,KXNCAAFGAME,LYONCOLL,Austin,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01NORTMART,KXNCAAFGAME-25NOV01NORTMART-MART,Northwestern (MN) at Martin Luther Winner?,MART,KXNCAAFGAME,Northwestern (MN),Martin Luther,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01EASTMARY,KXNCAAFGAME-25NOV01EASTMARY-MARY,East Texas Baptist University at Mary Hardin-Baylor Winner?,MARY,KXNCAAFGAME,East Texas Baptist University,Mary Hardin-Baylor,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01MINNJAME,KXNCAAFGAME-25NOV01MINNJAME-JAME,Minnesota Duluth at Jamestown College Winner?,JAME,KXNCAAFGAME,Minnesota Duluth,Jamestown College,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01GREEWEST,KXNCAAFGAME-25NOV01GREEWEST-WEST,Greenville at Westminster College (MO) Winner?,WEST,KXNCAAFGAME,Greenville,Westminster College (MO),1762020000,API_UPDATE
KXNCAAFGAME-25NOV01INDIQUIN,KXNCAAFGAME-25NOV01INDIQUIN-QUIN,Indianapolis at Quincy Winner?,QUIN,KXNCAAFGAME,Indianapolis,Quincy,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01CHADSOUT,KXNCAAFGAME-25NOV01CHADSOUT-SOUT,Chadron St at South Dakota Mines Winner?,SOUT,KXNCAAFGAME,Chadron St,South Dakota Mines,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01CHARSOUT,KXNCAAFGAME-25NOV01CHARSOUT-SOUT,Charleston Southern at Southeast Missouri State Winner?,SOUT,KXNCAAFGAME,Charleston Southern,Southeast Missouri State,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01MORGSOUT,KXNCAAFGAME-25NOV01MORGSOUT-SOUT,Morgan State at South Carolina State Winner?,SOUT,KXNCAAFGAME,Morgan State,South Carolina State,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01NORTSOUT,KXNCAAFGAME-25NOV01NORTSOUT-SOUT,North Dakota at South Dakota Winner?,SOUT,KXNCAAFGAME,North Dakota,South Dakota,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01VMITHEC,KXNCAAFGAME-25NOV01VMITHEC-THEC,VMI at The Citadel Winner?,THEC,KXNCAAFGAME,VMI,The Citadel,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01FORDRICH,KXNCAAFGAME-25NOV01FORDRICH-RICH,Fordham at Richmond Winner?,RICH,KXNCAAFGAME,Fordham,Richmond,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01MONTNORT,KXNCAAFGAME-25NOV01MONTNORT-NORT,Montana State at Northern Colorado Winner?,NORT,KXNCAAFGAME,Montana State,Northern Colorado,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01MERCFURM,KXNCAAFGAME-25NOV01MERCFURM-FURM,Mercer at Furman Winner?,FURM,KXNCAAFGAME,Mercer,Furman,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01ECUTEM,KXNCAAFGAME-25NOV01ECUTEM-TEM,East Carolina at Temple Winner?,TEM,KXNCAAFGAME,East Carolina,Temple,1762020000,API_UPDATE
KXNCAAFGAME-25NOV01SOUTEAST,KXNCAAFGAME-25NOV01SOUTEAST-EAST,Southern Arkansas at East Central (OK) Winner?,EAST,KXNCAAFGAME,Southern Arkansas,East Central (OK),1762023600,API_UPDATE
KXNCAAFGAME-25NOV01HENDSOUT,KXNCAAFGAME-25NOV01HENDSOUT-SOUT,Henderson State at Southeastern Oklahoma State Winner?,SOUT,KXNCAAFGAME,Henderson State,Southeastern Oklahoma State,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01MISSPITT,KXNCAAFGAME-25NOV01MISSPITT-PITT,Missouri Southern State at Pittsburg St Winner?,PITT,KXNCAAFGAME,Missouri Southern State,Pittsburg St,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01WASHMISS,KXNCAAFGAME-25NOV01WASHMISS-MISS,Washburn at Missouri Western Winner?,MISS,KXNCAAFGAME,Washburn,Missouri Western,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01MINOUNIV,KXNCAAFGAME-25NOV01MINOUNIV-UNIV,Minot State at University of Mary Winner?,UNIV,KXNCAAFGAME,Minot State,University of Mary,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01LAMAINCA,KXNCAAFGAME-25NOV01LAMAINCA-INCA,Lamar at Incarnate Word Winner?,INCA,KXNCAAFGAME,Lamar,Incarnate Word,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01MONTWEBE,KXNCAAFGAME-25NOV01MONTWEBE-WEBE,Montana at Weber State Winner?,WEBE,KXNCAAFGAME,Montana,Weber State,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01LOUVT,KXNCAAFGAME-25NOV01LOUVT-VT,Louisville at Virginia Tech Winner?,VT,KXNCAAFGAME,Louisville,Virginia Tech,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01ADAMFORT,KXNCAAFGAME-25NOV01ADAMFORT-FORT,Adams State at Fort Lewis Winner?,FORT,KXNCAAFGAME,Adams State,Fort Lewis,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01COLOBLAC,KXNCAAFGAME-25NOV01COLOBLAC-BLAC,Colorado Mesa at Black Hills State Winner?,BLAC,KXNCAAFGAME,Colorado Mesa,Black Hills State,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01CROWMINN,KXNCAAFGAME-25NOV01CROWMINN-MINN,Crown College at Minnesota Morris Winner?,MINN,KXNCAAFGAME,Crown College,Minnesota Morris,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01CSUPWEST,KXNCAAFGAME-25NOV01CSUPWEST-WEST,CSU Pueblo at Western Colorado Winner?,WEST,KXNCAAFGAME,CSU Pueblo,Western Colorado,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01UTMAEAST,KXNCAAFGAME-25NOV01UTMAEAST-EAST,UT Martin at Eastern Illinois Winner?,EAST,KXNCAAFGAME,UT Martin,Eastern Illinois,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01ALCOTEXA,KXNCAAFGAME-25NOV01ALCOTEXA-TEXA,Alcorn State at Texas Southern Winner?,TEXA,KXNCAAFGAME,Alcorn State,Texas Southern,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01SOUTARKA,KXNCAAFGAME-25NOV01SOUTARKA-ARKA,Southern at Arkansas-Pine Bluff Winner?,ARKA,KXNCAAFGAME,Southern,Arkansas-Pine Bluff,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01MISSBETH,KXNCAAFGAME-25NOV01MISSBETH-BETH,Mississippi Valley State at Bethune-Cookman Winner?,BETH,KXNCAAFGAME,Mississippi Valley State,Bethune-Cookman,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01NORTILLI,KXNCAAFGAME-25NOV01NORTILLI-ILLI,Northern Iowa at Illinois State Winner?,ILLI,KXNCAAFGAME,Northern Iowa,Illinois State,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01DARTHARV,KXNCAAFGAME-25NOV01DARTHARV-HARV,Dartmouth at Harvard Winner?,HARV,KXNCAAFGAME,Dartmouth,Harvard,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01LENOWING,KXNCAAFGAME-25NOV01LENOWING-WING,Lenoir-Rhyne at Wingate Winner?,WING,KXNCAAFGAME,Lenoir-Rhyne,Wingate,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01WILSUNCP,KXNCAAFGAME-25NOV01WILSUNCP-UNCP,Wilson at UNC Pembroke Winner?,UNCP,KXNCAAFGAME,Wilson,UNC Pembroke,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01CLARKENT,KXNCAAFGAME-25NOV01CLARKENT-KENT,Clark Atlanta at Kentucky State Winner?,KENT,KXNCAAFGAME,Clark Atlanta,Kentucky State,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01LANETUSK,KXNCAAFGAME-25NOV01LANETUSK-TUSK,Lane College at Tuskegee Winner?,TUSK,KXNCAAFGAME,Lane College,Tuskegee,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01SOUTARKA,KXNCAAFGAME-25NOV01SOUTARKA-ARKA,Southern Nazarene at Arkansas Tech Winner?,ARKA,KXNCAAFGAME,Southern Nazarene,Arkansas Tech,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01ALABGRAM,KXNCAAFGAME-25NOV01ALABGRAM-GRAM,Alabama A&M at Grambling Winner?,GRAM,KXNCAAFGAME,Alabama A&M,Grambling,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01ALABPRAI,KXNCAAFGAME-25NOV01ALABPRAI-PRAI,Alabama State at Prairie View A&M Winner?,PRAI,KXNCAAFGAME,Alabama State,Prairie View A&M,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01UNMUNLV,KXNCAAFGAME-25NOV01UNMUNLV-UNLV,New Mexico at UNLV Winner?,UNLV,KXNCAAFGAME,New Mexico,UNLV,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01INDISOUT,KXNCAAFGAME-25NOV01INDISOUT-SOUT,Indiana State at South Dakota State Winner?,SOUT,KXNCAAFGAME,Indiana State,South Dakota State,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01SOUTARKA,KXNCAAFGAME-25NOV01SOUTARKA-ARKA,Southwestern Oklahoma State at Arkansas-Monticello Winner?,ARKA,KXNCAAFGAME,Southwestern Oklahoma State,Arkansas-Monticello,1762023600,API_UPDATE
KXNCAAFGAME-25NOV01NORTHOWA,KXNCAAFGAME-25NOV01NORTHOWA-HOWA,North Carolina Central at Howard Winner?,HOWA,KXNCAAFGAME,North Carolina Central,Howard,1762025400,API_UPDATE
KXNCAAFGAME-25NOV01TTUKSU,KXNCAAFGAME-25NOV01TTUKSU-KSU,Texas Tech at Kansas State Winner?,KSU,KXNCAAFGAME,Texas Tech,Kansas State,1762025400,API_UPDATE
KXNCAAFGAME-25NOV01INDMD,KXNCAAFGAME-25NOV01INDMD-MD,Indiana at Maryland Winner?,MD,KXNCAAFGAME,Indiana,Maryland,1762025400,API_UPDATE
KXNCAAFGAME-25NOV01NMSUWKU,KXNCAAFGAME-25NOV01NMSUWKU-WKU,New Mexico State at Western Kentucky Winner?,WKU,KXNCAAFGAME,New Mexico State,Western Kentucky,1762025400,API_UPDATE
KXNCAAFGAME-25NOV01UALBWILL,KXNCAAFGAME-25NOV01UALBWILL-WILL,UAlbany at William & Mary Winner?,WILL,KXNCAAFGAME,UAlbany,William & Mary,1762025400,API_UPDATE
KXNCAAFGAME-25NOV01YOUNNORT,KXNCAAFGAME-25NOV01YOUNNORT-NORT,Youngstown State at North Dakota State Winner?,NORT,KXNCAAFGAME,Youngstown State,North Dakota State,1762025400,API_UPDATE
KXNCAAFGAME-25NOV01DELALIB,KXNCAAFGAME-25NOV01DELALIB-LIB,Delaware at Liberty Winner?,LIB,KXNCAAFGAME,Delaware,Liberty,1762025400,API_UPDATE
KXNCAAFGAME-25NOV01UGAFLA,KXNCAAFGAME-25NOV01UGAFLA-FLA,Georgia at Florida Winner?,FLA,KXNCAAFGAME,Georgia,Florida,1762025400,API_UPDATE
KXNCAAFGAME-25NOV01ODUULMO,KXNCAAFGAME-25NOV01ODUULMO-ULMO,Old Dominion at UL Monroe Winner?,ULMO,KXNCAAFGAME,Old Dominion,UL Monroe,1762025400,API_UPDATE
KXNCAAFGAME-25NOV01MSUMINN,KXNCAAFGAME-25NOV01MSUMINN-MINN,Michigan State at Minnesota Winner?,MINN,KXNCAAFGAME,Michigan State,Minnesota,1762025400,API_UPDATE
KXNCAAFGAME-25NOV01PITTSTAN,KXNCAAFGAME-25NOV01PITTSTAN-STAN,Pittsburgh at Stanford Winner?,STAN,KXNCAAFGAME,Pittsburgh,Stanford,1762025400,API_UPDATE
KXNCAAFGAME-25NOV01ULLUSA,KXNCAAFGAME-25NOV01ULLUSA-USA,Louisiana at South Alabama Winner?,USA,KXNCAAFGAME,Louisiana,South Alabama,1762025400,API_UPDATE
KXNCAAFGAME-25NOV01FRESBSU,KXNCAAFGAME-25NOV01FRESBSU-BSU,Fresno State at Boise State Winner?,BSU,KXNCAAFGAME,Fresno State,Boise State,1762025400,API_UPDATE
KXNCAAFGAME-25NOV01CARNDICK,KXNCAAFGAME-25NOV01CARNDICK-DICK,Carnegie Mellon at Dickinson (PA) Winner?,DICK,KXNCAAFGAME,Carnegie Mellon,Dickinson (PA),1762025400,API_UPDATE
KXNCAAFGAME-25NOV01NDBC,KXNCAAFGAME-25NOV01NDBC-BC,Notre Dame at Boston College Winner?,BC,KXNCAAFGAME,Notre Dame,Boston College,1762025400,API_UPDATE
KXNCAAFGAME-25NOV01UVACAL,KXNCAAFGAME-25NOV01UVACAL-CAL,Virginia at California Winner?,CAL,KXNCAAFGAME,Virginia,California,1762026300,API_UPDATE
